RefId,PurchDate,Auction,VehYear,VehicleAge,Make,Model,Trim,SubModel,Color,Transmission,WheelTypeID,WheelType,VehOdo,Nationality,Size,TopThreeAmericanName,MMRAcquisitionAuctionAveragePrice,MMRAcquisitionAuctionCleanPrice,MMRAcquisitionRetailAveragePrice,MMRAcquisitonRetailCleanPrice,MMRCurrentAuctionAveragePrice,MMRCurrentAuctionCleanPrice,MMRCurrentRetailAveragePrice,MMRCurrentRetailCleanPrice,PRIMEUNIT,AUCGUART,BYRNO,VNZIP1,VNST,VehBCost,IsOnlineSale,WarrantyCost,IsBadBuy
97,1/27/2010 0:04,ADESA,2006,4,FORD,ESCAPE 2WD 4C,XLS,4D CUV 2.3L XLS,BLACK,AUTO,1,Alloy,63765,AMERICAN,SMALL SUV,FORD,6774,8471,10483,12167,6857,8631,9537,12583,,,1231,50111,,7525,1,825,0
98,1/27/2010 0:04,ADESA,2008,2,DODGE,CHARGER V6,Bas,4D SEDAN 2.7L,WHITE,AUTO,1,Alloy,60700,AMERICAN,SPECIALTY,CHRYSLER,11601,12521,15597,16350,11563,12605,15913,16460,,,1231,50111,,10570,1,1215,0
99,1/11/2010 0:05,ADESA,2004,6,CHRYSLER,PT CRUISER,Bas,4D SEDAN,WHITE,AUTO,2,Covers,80674,AMERICAN,MEDIUM,CHRYSLER,3549,4543,7027,8995,3666,4691,6807,8157,,,1231,50111,,5430,1,1503,1
100,1/11/2010 0:05,ADESA,2006,4,KIA,SPORTAGE 2WD 4C,LX,4D SPORT UTILITY LX,BLUE,AUTO,1,Alloy,82231,OTHER ASIAN,SMALL SUV,OTHER,7246,8327,10576,11767,7412,9010,11076,14159,,,1231,50111,,7335,1,983,0
101,1/11/2010 0:05,ADESA,2006,4,NISSAN,ALTIMA,Bas,4D SEDAN,WHITE,AUTO,2,Covers,72373,TOP LINE ASIAN,MEDIUM,OTHER,8394,10232,12277,13674,8135,9652,11526,12685,,,1231,50111,,8035,1,686,1
102,1/18/2010 0:05,ADESA,2005,5,CHEVROLET,CAVALIER 4C,Bas,4D SEDAN,GREY,AUTO,2,Covers,74743,AMERICAN,COMPACT,GM,3048,3994,5938,6721,2606,3477,5788,6771,,,1231,50111,,5125,1,1155,0
103,1/25/2010 0:05,ADESA,2006,4,CHRYSLER,SEBRING 4C,Bas,4D SEDAN,BLUE,AUTO,1,Alloy,72988,AMERICAN,MEDIUM,CHRYSLER,4795,6006,8128,9114,4343,5732,8058,9328,,,1231,50111,,5330,1,1155,0
104,1/8/2010 0:06,ADESA,2003,7,FORD,TAURUS,SES,4D SEDAN SES,BLUE,AUTO,1,Alloy,85716,AMERICAN,MEDIUM,FORD,2775,3833,5656,6789,2675,3693,5431,6884,,,1231,50111,,4925,1,1283,0
105,1/6/2010 0:07,ADESA,2005,5,CHEVROLET,AVEO,LS,4D SEDAN,SILVER,AUTO,1,Alloy,58201,AMERICAN,COMPACT,GM,2571,3314,5593,6295,3207,3953,6240,7296,,,1235,50111,,4725,1,671,0
106,1/18/2010 0:11,ADESA,2005,5,DODGE,CARAVAN GRAND FWD V6,SE,MINIVAN 3.3L,SILVER,AUTO,1,Alloy,96374,AMERICAN,VAN,CHRYSLER,4115,5327,7589,9825,3939,5177,7838,8674,,,20833,72117,,5165,0,1918,0
107,1/23/2010 0:11,ADESA,2004,6,CHRYSLER,PT CRUISER,Lim,4D SEDAN LIMITED,GOLD,AUTO,1,Alloy,96014,AMERICAN,MEDIUM,CHRYSLER,3909,4495,7101,7776,3713,4682,6930,8074,,,8655,72117,,4180,0,1630,1
108,1/24/2010 0:11,ADESA,2005,5,CHRYSLER,SEBRING 4C,Bas,4D SEDAN,WHITE,AUTO,,,104861,AMERICAN,MEDIUM,CHRYSLER,3667,5049,6543,8222,3624,5072,6484,7850,,,8655,72117,,4165,0,1450,1
109,1/26/2010 0:10,ADESA,2008,2,MERCURY,MILAN 4C,Bas,4D SEDAN,WHITE,AUTO,1,Alloy,75261,AMERICAN,MEDIUM,FORD,9373,10843,13537,14907,11338,12798,15011,16050,NO,GREEN,3453,55369,,8135,0,803,0
110,1/26/2010 0:10,ADESA,2009,1,PONTIAC,G6 V6,Bas,4D SEDAN,BLACK,AUTO,1,Alloy,73721,AMERICAN,MEDIUM,GM,10391,11593,14595,15681,9832,10637,13633,14616,,,3453,55369,,8435,0,1272,0
111,1/30/2010 0:11,ADESA,2008,2,CHEVROLET,IMPALA V6,LS,4D SEDAN LS 3.5L FFV,WHITE,AUTO,2,Covers,85320,AMERICAN,LARGE,GM,7799,8672,11922,12650,8765,10063,12453,13718,NO,GREEN,1231,55369,,7955,1,2152,0
112,1/10/2009 0:03,ADESA,2005,4,DODGE,MAGNUM V6 2.7L V6 MP,SE,WAGON 2.7L,BLUE,AUTO,2,Covers,67185,AMERICAN,SPECIALTY,CHRYSLER,6586,7649,7613,8761,6435,7498,7450,8598,,,22808,38118,,7950,0,1215,0
113,1/10/2009 0:03,ADESA,2004,5,JEEP,LIBERTY 2WD V6 3.7L,Lim,4D SUV LIMITED,GOLD,AUTO,1,Alloy,73767,AMERICAN,SMALL SUV,CHRYSLER,6683,7353,7718,8441,6868,8128,7917,9278,,,22808,38118,,7435,0,686,0
114,1/17/2009 0:03,ADESA,2004,5,CHRYSLER,PT CRUISER 2.4L I4 S,Bas,4D SEDAN,GREY,AUTO,2,Covers,58669,AMERICAN,MEDIUM,CHRYSLER,4098,5006,4926,5906,3910,4687,4723,5562,,,8655,38118,,5335,0,1086,1
115,1/24/2009 0:03,ADESA,2004,5,HONDA,ACCORD 4C 2.4L I-4 M,LX,4D SEDAN LX AUTO,SILVER,AUTO,2,Covers,81543,TOP LINE ASIAN,MEDIUM,OTHER,8141,9334,9292,10581,6967,8124,8024,9274,,,20833,38118,,6935,0,594,0
116,1/31/2009 0:03,ADESA,2005,4,CHEVROLET,MALIBU 4C 2.2L I4 MP,Bas,4D SEDAN,WHITE,AUTO,2,Covers,85199,AMERICAN,MEDIUM,GM,5990,7276,6969,8358,,,,,,,8655,38118,,5870,0,1113,0
117,1/7/2009 0:04,ADESA,2005,4,CHEVROLET,EQUINOX FWD V6 3.4L,LS,4D SUV LS,BLACK,AUTO,1,Alloy,61217,AMERICAN,MEDIUM SUV,GM,7423,8915,8517,10128,7423,8915,8517,10128,,,20392,38118,,7235,0,1215,0
118,1/12/2009 0:05,ADESA,2007,2,CHEVROLET,UPLANDER FWD V6 3.9L,LS,PASSENGER EXT 3.5L LS,MAROON,AUTO,2,Covers,76225,AMERICAN,VAN,GM,0,0,0,0,0,0,0,0,,,17212,38118,,6860,0,2091,0
119,1/12/2009 0:05,ADESA,2005,4,DODGE,STRATUS 4C 2.4L I4 M,SXT,2D COUPE SXT,BLACK,AUTO,1,Alloy,61623,AMERICAN,MEDIUM,CHRYSLER,5570,6492,6516,7511,5570,6492,6516,7511,,,17212,38118,,5835,0,1020,0
120,1/26/2009 0:05,ADESA,2007,2,DODGE,CALIBER 2.0L I4 SFI,SXT,4D WAGON SXT,RED,AUTO,2,Covers,49146,AMERICAN,MEDIUM,CHRYSLER,8268,9772,9429,11054,8268,9772,9429,11054,,,22808,38118,,7540,0,693,0
121,1/23/2010 0:11,ADESA,2008,2,CHRYSLER,300,LX,4D SEDAN,GREY,AUTO,2,Covers,74222,AMERICAN,SPECIALTY,CHRYSLER,10713,11960,14347,15680,12099,13803,16314,18612,NO,GREEN,10315,38118,,9875,1,1389,0
122,1/30/2010 0:11,ADESA,2005,5,KIA,SORENTO 4WD,EX,4D SPORT UTILITY EX,RED,AUTO,1,Alloy,90047,OTHER ASIAN,MEDIUM SUV,OTHER,8132,9920,12237,13743,6964,8587,10745,11951,,,18111,38118,,8150,0,2206,0
123,1/7/2010 0:12,ADESA,2008,2,PONTIAC,G6 4C,Bas,4D SEDAN SE,WHITE,AUTO,2,Covers,54256,AMERICAN,MEDIUM,GM,7681,8910,10614,12093,8363,9568,12003,12645,,,18881,38118,,8505,0,837,0
124,1/14/2010 0:12,ADESA,2004,6,CHEVROLET,IMPALA,Bas,4D SEDAN,GOLD,AUTO,1,Alloy,94361,AMERICAN,LARGE,GM,3241,4403,6440,7716,3905,4945,6891,8039,NO,GREEN,18111,38118,,4975,0,2351,0
125,1/14/2010 0:12,ADESA,2007,3,DODGE,CARAVAN FWD V6,SE,MINIVAN 3.3L,RED,AUTO,2,Covers,86869,AMERICAN,VAN,CHRYSLER,5559,7308,8912,11099,5170,6745,8953,10687,,,18111,38118,,5450,0,1763,0
126,1/11/2009 0:12,ADESA,2007,2,CHEVROLET,MALIBU 4C,LS,4D SEDAN LS,SILVER,AUTO,2,Covers,79265,AMERICAN,MEDIUM,GM,6493,7361,10304,11690,7275,8347,10703,11796,,,20740,17406,,6375,0,1038,0
127,1/23/2009 0:12,ADESA,2007,2,CHEVROLET,MALIBU 4C,LS,4D SEDAN LS,GREY,AUTO,2,Covers,55230,AMERICAN,MEDIUM,GM,6220,7202,9717,10963,6785,8132,10151,11652,,,16044,17406,,7225,0,837,0
128,1/23/2009 0:12,ADESA,2007,2,CHEVROLET,MALIBU 4C,LS,4D SEDAN LS,GREY,AUTO,2,Covers,65770,AMERICAN,MEDIUM,GM,6220,7202,9717,10963,7202,8348,10847,12045,,,16044,17406,,6725,0,923,0
129,1/3/2010 0:02,ADESA,2001,9,CHEVROLET,IMPALA,LS,4D SEDAN LS,WHITE,AUTO,1,Alloy,69622,AMERICAN,LARGE,GM,2912,3709,5467,6103,3639,4659,5974,6800,,,20740,17406,,5595,0,2003,0
130,1/10/2010 0:02,ADESA,2007,3,CHEVROLET,IMPALA,LS,4D SEDAN LS,GREY,AUTO,2,Covers,80500,AMERICAN,LARGE,GM,7389,8588,10810,12485,7832,8862,11304,12409,,,16044,17406,,7950,0,2152,0
131,1/10/2010 0:02,ADESA,2006,4,CHEVROLET,IMPALA,LS,4D SEDAN LS,GREY,AUTO,1,Alloy,63387,AMERICAN,LARGE,GM,6756,7864,10271,11414,7504,8731,10658,12215,,,16044,17406,,7750,0,1703,0
132,1/17/2010 0:02,ADESA,2004,6,CHEVROLET,MALIBU 4C,Bas,4D SEDAN,BLUE,AUTO,2,Covers,82434,AMERICAN,MEDIUM,GM,4169,4930,10421,12324,3347,4602,7549,10380,,,20740,17406,,5795,0,1113,0
133,1/17/2010 0:02,ADESA,2006,4,CHEVROLET,IMPALA,LS,4D SEDAN LS,BLACK,AUTO,2,Covers,77419,AMERICAN,LARGE,GM,6892,8015,10201,11592,7191,8442,10123,11785,,,20740,17406,,7350,0,1974,0
134,1/1/2010 0:09,ADESA,2001,9,FORD,FOCUS,SE,4D SEDAN SE,GREEN,AUTO,,,64053,AMERICAN,COMPACT,FORD,1948,2670,4383,5276,2179,2844,4387,5174,,,20740,17406,,3670,0,1320,1
135,1/15/2010 0:09,ADESA,2008,2,CHEVROLET,IMPALA V6,LS,4D SEDAN LS 3.5L FFV,SILVER,AUTO,2,Covers,74217,AMERICAN,LARGE,GM,8066,9193,11342,12743,7865,8879,12293,13214,,,52646,17406,,7550,0,1974,0
136,1/6/2010 0:10,ADESA,2009,1,CHEVROLET,IMPALA V6,LS,4D SEDAN LS 3.5L,SILVER,AUTO,2,Covers,73692,AMERICAN,LARGE,GM,9278,10104,13220,14332,8792,9819,12369,13480,,,52117,17406,,8525,0,1974,0
137,1/8/2010 0:12,ADESA,2007,3,CHEVROLET,IMPALA,LS,4D SEDAN LS,BLUE,AUTO,2,Covers,65474,AMERICAN,LARGE,GM,7388,8576,10596,12076,7974,9249,11289,12941,,,20740,17406,,7560,0,1703,0
138,1/30/2009 0:01,ADESA,2002,7,HYUNDAI,SANTA FE 2WD V6 2.7L,GLS,4D CUV GLS,SILVER,AUTO,1,Alloy,92345,OTHER ASIAN,MEDIUM SUV,OTHER,3364,4478,4133,5336,3671,4673,4465,5547,,,5546,34203,FL,4210,0,1065,0
139,1/6/2009 0:02,ADESA,2003,6,HYUNDAI,XG 350 3.5L V6 EFI /,Bas,4D SEDAN,WHITE,AUTO,1,Alloy,55687,OTHER ASIAN,LARGE,OTHER,2207,3182,2884,3937,3138,4050,3889,4874,,,5546,34203,FL,5720,0,1220,0
140,1/6/2009 0:02,ADESA,2001,8,CHEVROLET,TRACKER 2WD 4C 2.0L,Bas,4D SUV HARDTOP 2.0L,SILVER,AUTO,,,42944,AMERICAN,SMALL SUV,GM,1845,2424,2493,3118,1845,2424,2493,3118,,,5546,34203,FL,4710,0,993,1
141,1/20/2009 0:02,ADESA,2006,3,FORD,TAURUS 3.0L V6 EFI,SE,4D SEDAN SE,SILVER,AUTO,2,Covers,69781,AMERICAN,MEDIUM,FORD,4867,5814,5756,6779,3933,5287,4748,6210,,,5546,34203,FL,4740,0,825,0
142,1/27/2009 0:02,ADESA,2006,3,FORD,FREESTYLE AWD V6 3.0,SE,4D CUV 3.0L SE,GOLD,AUTO,1,Alloy,71268,AMERICAN,CROSSOVER,FORD,8715,10690,9912,12045,8626,11123,9816,12513,,,19638,34203,FL,8440,0,1623,0
143,1/27/2009 0:02,ADESA,2004,5,SUZUKI,FORENZA 2.0L I4 EFI,S,4D SEDAN S,WHITE,AUTO,2,Covers,58547,OTHER ASIAN,MEDIUM,OTHER,2960,3807,3697,4612,3432,4208,4207,5045,,,19638,34203,FL,4200,0,505,0
144,1/6/2009 0:03,ADESA,2004,5,HONDA,ELEMENT 2WD 2.4L I4,EX,4D SPORT UTILITY EX,GREY,AUTO,1,Alloy,75769,TOP LINE ASIAN,SMALL SUV,OTHER,7329,9099,8415,10327,7861,9703,8990,10979,,,5546,34203,FL,7530,0,686,0
145,1/10/2009 0:04,ADESA,2005,4,CHEVROLET,EQUINOX FWD V6 3.4L,LT,4D SUV LT,WHITE,AUTO,1,Alloy,87246,AMERICAN,MEDIUM SUV,GM,8092,9950,9239,11246,8092,9950,9239,11246,,,5546,34203,FL,6830,0,1503,0
146,1/16/2010 0:04,ADESA,2003,7,DODGE,CARAVAN GRAND FWD V6,eL,MINIVAN 3.8L EL,WHITE,AUTO,2,Covers,87386,AMERICAN,VAN,CHRYSLER,2950,3539,5449,6192,2950,3539,5934,6774,,,5546,34203,FL,6035,0,2063,0
147,1/7/2010 0:05,ADESA,2002,8,FORD,WINDSTAR FWD V6,LX,PASSENGER 3.8L LX,WHITE,AUTO,1,Alloy,87531,AMERICAN,VAN,FORD,2493,3360,5438,6509,1874,2655,4721,5447,,,5546,34203,FL,4025,0,2322,0
148,1/21/2010 0:05,ADESA,2002,8,FORD,TAURUS,SEL,4D WAGON SEL DURATEC,GOLD,AUTO,1,Alloy,67377,AMERICAN,MEDIUM,FORD,2900,3631,5530,6466,2880,3592,5620,6322,,,5546,34203,FL,4225,0,1125,0
149,1/2/2010 0:07,ADESA,2008,2,FORD,FUSION 4C,S,4D SEDAN S,BLUE,AUTO,2,Covers,42118,AMERICAN,MEDIUM,FORD,9966,11269,13721,14863,9288,10748,13232,14502,,,5546,34203,FL,9270,0,623,0
150,1/30/2010 0:07,ADESA,2004,6,FORD,FREESTAR FWD V6,SES,4D PASSENGER 3.9L SES,WHITE,AUTO,1,Alloy,81461,AMERICAN,VAN,FORD,4281,5406,7562,9166,3280,4654,6729,8137,,,5546,34203,FL,5125,0,1633,0
151,1/6/2010 0:08,ADESA,2007,3,DODGE,CALIBER,Bas,4D WAGON,SILVER,AUTO,2,Covers,80231,AMERICAN,MEDIUM,CHRYSLER,6642,7981,10292,11341,5726,7035,9759,10787,,,5546,34203,FL,5865,0,983,0
152,1/6/2010 0:08,ADESA,2006,4,CHEVROLET,COBALT,LS,2D COUPE,RED,AUTO,2,Covers,48421,AMERICAN,COMPACT,GM,4175,5152,7210,8358,4504,5437,7933,8877,,,5546,34203,FL,6345,0,623,0
153,1/20/2010 0:08,ADESA,2003,7,HYUNDAI,ELANTRA,GLS,4D SEDAN,GOLD,AUTO,2,Covers,81385,OTHER ASIAN,MEDIUM,OTHER,2696,3502,6118,7403,2707,3629,5469,6619,,,5546,34203,FL,3925,0,894,0
154,1/27/2010 0:08,ADESA,2001,9,BUICK,PARK AVENUE,Bas,4D SEDAN,WHITE,AUTO,1,Alloy,74570,AMERICAN,LARGE,GM,2884,4128,6457,7325,3359,4813,6657,8021,,,5546,34203,FL,5535,0,2274,0
155,1/10/2010 0:09,ADESA,2003,7,CHEVROLET,VENTURE FWD V6,LS,PASSENGER 3.4L,GREEN,AUTO,2,Covers,63265,AMERICAN,VAN,GM,5066,6124,8380,9281,3520,4832,6726,8078,,,5546,34203,FL,5435,0,4210,0
156,1/24/2010 0:09,ADESA,2005,5,HONDA,CIVIC,LX,4D SEDAN LX AUTO,GREY,AUTO,2,Covers,71407,TOP LINE ASIAN,COMPACT,OTHER,6082,7351,9351,11244,5597,6672,9241,10300,,,5546,34203,FL,7375,0,686,0
157,1/9/2009 0:03,ADESA,2003,6,VOLKSWAGEN,BEETLE 2.0L I4 EFI,GL,2D COUPE GL,SILVER,MANUAL,2,Covers,49769,OTHER,COMPACT,OTHER,5396,6383,6328,7394,4931,5729,5825,6687,,,19619,33619,FL,5400,0,1275,0
158,1/16/2009 0:03,ADESA,2002,7,CHEVROLET,IMPALA 3.4L V6 SFI,Bas,4D SEDAN,WHITE,AUTO,2,Covers,90714,AMERICAN,LARGE,GM,3342,4282,4109,5125,2992,4091,3731,4918,,,19638,33619,FL,4100,0,2651,0
159,1/16/2009 0:03,ADESA,2003,6,FORD,TAURUS 3.0L V6 EFI,SES,4D SEDAN SES,GOLD,AUTO,1,Alloy,91255,AMERICAN,MEDIUM,FORD,3234,4181,3993,5015,,,,,,,19638,33619,FL,4100,0,1353,0
160,1/23/2009 0:03,ADESA,2001,8,TOYOTA,TACOMA PICKUP 2WD 4C,Bas,REG CAB 2.4L,MAROON,MANUAL,1,Alloy,85410,TOP LINE ASIAN,SMALL TRUCK,OTHER,4221,5276,5059,6198,3042,4088,3785,4915,,,5546,33619,FL,5500,0,894,0
161,1/30/2009 0:03,ADESA,2005,4,KIA,SPECTRA 2.0L I4 EFI,EX,4D SEDAN EX,SILVER,AUTO,2,Covers,32629,OTHER ASIAN,MEDIUM,OTHER,4334,5392,5181,6323,4649,5807,5521,6772,,,19638,33619,FL,5500,0,462,0
162,1/6/2009 0:04,ADESA,2004,5,KIA,OPTIMA 4C 2.4L I4 MP,EX,4D SEDAN LX,MAROON,AUTO,2,Covers,71327,OTHER ASIAN,MEDIUM,OTHER,3402,4773,4174,5655,3402,4773,4174,5655,,,5546,33619,FL,4500,0,803,0
163,1/6/2009 0:04,ADESA,2005,4,DODGE,DURANGO 2WD V8 4.7L,SLT,4D SUV 4.7L SLT,WHITE,AUTO,1,Alloy,63257,AMERICAN,MEDIUM SUV,CHRYSLER,8298,9574,9462,10840,8298,9574,9462,10840,,,19638,33619,FL,8835,0,1215,0
164,1/6/2009 0:04,ADESA,2005,4,GMC,ENVOY 2WD 6C,SLE,4D UTILITY 4.2L SLE,BLUE,AUTO,1,Alloy,64804,AMERICAN,MEDIUM SUV,GM,8594,9901,9782,11193,8594,9901,9782,11193,,,19638,33619,FL,8300,0,1020,0
165,1/6/2009 0:04,ADESA,2005,4,CHEVROLET,IMPALA 3.4L V6 SFI,Bas,4D SEDAN,GOLD,AUTO,2,Covers,63146,AMERICAN,LARGE,GM,4573,5967,5439,6944,4573,5967,5439,6944,,,19638,33619,FL,6100,0,1703,0
166,1/13/2009 0:04,ADESA,2004,5,FORD,TAURUS 3.0L V6 EFI,SE,4D SEDAN SE,GREY,AUTO,1,Alloy,85466,AMERICAN,MEDIUM,FORD,2772,3865,3494,4674,3100,4366,3848,5215,,,5546,33619,FL,4900,0,983,1
167,1/13/2009 0:04,ADESA,2003,6,FORD,WINDSTAR FWD V6 3.8L,LX,PASSENGER 3.8L LX,SILVER,AUTO,1,Alloy,84774,AMERICAN,VAN,FORD,2677,3625,3391,4415,2677,3625,3391,4415,,,5546,33619,FL,4600,0,2322,1
168,1/5/2009 0:10,ADESA,2007,2,FORD,FOCUS 2.0L I4 SFI,ZX4,4D SEDAN S,GOLD,AUTO,1,Alloy,80995,AMERICAN,COMPACT,FORD,7241,8587,8320,9774,6470,7724,10097,11142,,,19638,33619,FL,5300,0,1243,0
169,1/5/2009 0:10,ADESA,2005,4,FORD,ESCAPE 4WD V6 3.0L V,XLT,4D CUV 3.0L XLT,GREEN,AUTO,1,Alloy,79540,AMERICAN,SMALL SUV,FORD,7447,9663,8543,10936,7285,9235,8368,10474,,,5546,33619,FL,7100,0,1389,0
170,1/5/2009 0:10,ADESA,2003,6,DODGE,CARAVAN GRAND FWD V6,Spo,MINIVAN 3.3L SPORT,SILVER,AUTO,2,Covers,71968,AMERICAN,VAN,CHRYSLER,3790,4205,4593,5041,3759,4426,7878,9275,,,5546,33619,FL,5800,0,1923,0
171,1/12/2009 0:10,ADESA,2005,4,CHEVROLET,AVEO 1.6L I4 EFI,LS,4D SEDAN,BLUE,AUTO,2,Covers,81140,AMERICAN,COMPACT,GM,2998,3874,3738,4684,3169,3813,6252,7004,,,19638,33619,FL,4100,0,853,1
172,1/26/2009 0:10,ADESA,2006,3,CHRYSLER,PT CRUISER 2.4L I4 S,Bas,4D SEDAN,BLACK,AUTO,2,Covers,60474,AMERICAN,MEDIUM,CHRYSLER,5031,6180,5933,7174,5418,6429,8649,9719,,,19638,33619,FL,5800,0,1215,0
173,1/26/2009 0:10,ADESA,2003,6,JEEP,LIBERTY 2WD V6 3.7L,Ren,4D SUV RENEGADE,SILVER,AUTO,1,Alloy,61014,AMERICAN,SMALL SUV,CHRYSLER,5400,6276,6332,7278,5942,6525,9158,9739,,,19638,33619,FL,7200,0,930,0
174,1/2/2009 0:11,ADESA,2006,3,CHEVROLET,MALIBU V6,LS,4D SEDAN LS,WHITE,AUTO,2,Covers,76548,AMERICAN,MEDIUM,GM,5955,7166,6931,8239,5463,6575,9160,10327,,,19638,33619,FL,6435,0,1272,0
175,1/2/2009 0:11,ADESA,2005,4,JEEP,LIBERTY 2WD V6,Ren,4D SUV RENEGADE,BLACK,AUTO,1,Alloy,82116,AMERICAN,SMALL SUV,CHRYSLER,8789,10520,9992,11862,7556,8803,11136,12868,,,19638,33619,FL,7100,0,723,0
176,1/9/2009 0:11,ADESA,2007,2,MITSUBISHI,GALANT 4C,ES,4D SEDAN,RED,AUTO,2,Covers,41454,OTHER ASIAN,MEDIUM,OTHER,7619,8540,8729,9723,7598,8845,11263,12618,,,19638,33619,FL,8000,0,482,0
177,1/9/2009 0:11,ADESA,2005,4,HYUNDAI,SANTA FE 2WD V6,GLS,4D CUV 3.5L,RED,AUTO,1,Alloy,74910,OTHER ASIAN,MEDIUM SUV,OTHER,7960,8926,9097,10140,6885,7945,10064,11248,,,19638,33619,FL,7700,0,686,0
178,1/9/2009 0:11,ADESA,2004,5,TOYOTA,COROLLA,CE,4D SEDAN CE,WHITE,AUTO,2,Covers,81050,TOP LINE ASIAN,COMPACT,OTHER,4997,5838,5897,6805,5098,6004,8022,9092,,,19638,33619,FL,6400,0,594,0
179,1/16/2009 0:11,ADESA,2004,5,CHEVROLET,TRAILBLAZER EXT 4WD,Nor,4D SUV 4.2L LS,BLUE,AUTO,1,Alloy,60003,AMERICAN,MEDIUM SUV,GM,7465,9240,8562,10479,8663,10563,12373,14185,,,19638,33619,FL,8000,0,1703,0
180,1/16/2009 0:11,ADESA,2004,5,JEEP,GRAND CHEROKEE 2WD 6,Lar,4D WAGON,BLUE,AUTO,1,Alloy,79868,AMERICAN,MEDIUM SUV,CHRYSLER,5328,6569,6254,7595,6569,7765,10353,12089,,,5546,33619,FL,7000,0,1740,0
181,1/23/2009 0:11,ADESA,2004,5,SATURN,VUE 2WD 4C,,4D CUV 2.2L,RED,AUTO,2,Covers,47190,AMERICAN,MEDIUM SUV,GM,3601,4634,4389,5505,4247,5341,7347,8214,,,19638,33619,FL,6700,0,1116,0
182,1/21/2010 0:06,ADESA,2006,4,MITSUBISHI,LANCER,ES,4D SEDAN ES,RED,AUTO,2,Covers,55473,OTHER ASIAN,COMPACT,OTHER,4731,5538,8763,9667,5062,6404,8412,9904,,,52492,33619,FL,5550,0,505,0
183,1/21/2010 0:06,ADESA,2004,6,DODGE,DURANGO 2WD V8,ST,4D SUV 4.7L,SILVER,AUTO,2,Covers,82522,AMERICAN,MEDIUM SUV,CHRYSLER,0,0,0,0,0,0,0,0,,,19638,33619,FL,6600,0,1503,0
184,1/28/2010 0:06,ADESA,2004,6,FORD,FREESTAR FWD V6,SEL,PASSENGER 3.9L SEL,WHITE,AUTO,1,Alloy,72753,AMERICAN,VAN,FORD,4201,5250,7787,8806,4156,5392,7732,9013,,,19619,33619,FL,6250,0,1506,0
185,1/28/2010 0:06,ADESA,2003,7,FORD,WINDSTAR FWD V6,LX,PASSENGER 3.8L LX,SILVER,AUTO,1,Alloy,87745,AMERICAN,VAN,FORD,2656,3760,5354,7198,2771,3725,5770,6997,,,5546,33619,FL,3900,0,2322,0
186,1/28/2010 0:06,ADESA,2002,8,FORD,RANGER PICKUP 2WD 4C,XL,REG CAB 2.3L,GOLD,MANUAL,1,Alloy,53411,AMERICAN,SMALL TRUCK,FORD,2357,3330,5566,6688,2177,2934,5169,6011,,,19619,33619,FL,5150,0,805,0
187,1/26/2010 0:07,ADESA,2008,2,DODGE,CALIBER,SXT,4D WAGON SXT,SILVER,AUTO,1,Alloy,59113,AMERICAN,MEDIUM,CHRYSLER,8619,9846,12107,13333,8229,9138,12210,12941,,,5546,33619,FL,7600,0,754,0
188,1/2/2010 0:08,ADESA,2008,2,DODGE,AVENGER 4C,SE,4D SEDAN SE,BLACK,AUTO,2,Covers,86079,AMERICAN,MEDIUM,CHRYSLER,7696,8853,11538,12510,7536,9082,10738,12378,,,5546,33619,FL,8100,0,1243,0
189,1/2/2010 0:08,ADESA,2007,3,TOYOTA,CAMRY 4C,LE,4D SEDAN CE,BLACK,AUTO,1,Alloy,85149,TOP LINE ASIAN,MEDIUM,OTHER,10125,11349,13396,15147,10191,11242,13947,15239,,,19619,33619,FL,9400,0,594,0
190,1/16/2010 0:08,ADESA,2008,2,DODGE,CARAVAN GRAND FWD V6,SE,MINIVAN 3.3L FFV SE,RED,AUTO,2,Covers,78534,AMERICAN,VAN,CHRYSLER,10072,12010,13861,15764,8930,10603,13146,14854,,,20740,33619,FL,8800,0,1623,0
191,1/16/2010 0:08,ADESA,2005,5,KIA,SPECTRA,EX,4D SEDAN EX,WHITE,AUTO,2,Covers,44307,OTHER ASIAN,MEDIUM,OTHER,3283,4169,5946,7426,3411,4224,6742,7546,,,19638,33619,FL,5500,0,482,0
192,1/23/2010 0:08,ADESA,2007,3,PONTIAC,GRAND PRIX,Bas,4D SEDAN,RED,AUTO,2,Covers,85219,AMERICAN,LARGE,GM,7614,9451,11566,13154,7829,9387,11200,12774,,,5546,33619,FL,7300,0,2152,0
193,1/30/2010 0:08,ADESA,2005,5,CHEVROLET,IMPALA,Bas,4D SEDAN,SILVER,AUTO,2,Covers,88485,AMERICAN,LARGE,GM,3900,5328,7590,8918,4019,5348,7536,9056,,,5546,33619,FL,5900,0,2152,0
194,1/8/2010 0:09,ADESA,2007,3,DODGE,MAGNUM V6,SE,WAGON 2.7L,SILVER,AUTO,2,Covers,84386,AMERICAN,SPECIALTY,CHRYSLER,8604,10131,12770,14058,7977,9621,12083,13395,,,5546,33619,FL,9050,0,1503,0
195,1/8/2010 0:09,ADESA,2005,5,DODGE,MAGNUM V8,RT,WAGON R/T,GREY,AUTO,1,Alloy,80439,AMERICAN,SPECIALTY,CHRYSLER,10109,12086,14037,16471,9681,11853,13810,16044,,,5546,33619,FL,8600,0,1503,0
